date,symptom,n
2019-03-30,s19,0.0
2019-03-30,s20,5.0
2019-03-30,s21,0.0
2019-03-30,s22,0.0
2019-03-30,s23,386.0
2019-03-30,s24,258.0
2019-03-30,s26,0.0
2019-03-30,s27,0.0
2019-03-30,s28,316.0
2019-03-30,s29,1273.0
2019-03-30,s30,1101.0
2019-03-30,s31,0.0
2019-03-30,s32,0.0
2019-03-30,s33,1.0
2019-03-30,s35,0.0
2019-03-30,s36,236.0
2019-03-30,s37,0.0
2019-03-30,s38,0.0
2019-03-30,s39,1.0
2019-03-30,s40,0.0
2019-03-30,s41,0.0
2019-03-30,s42,0.0
2019-03-30,s43,0.0
2019-03-30,s44,0.0
2019-03-30,s45,19.0
2019-03-30,s46,0.0
2019-03-30,s47,0.0
2019-03-30,s48,0.0
2019-03-30,s49,415.0
2019-03-30,s50,0.0
2019-03-30,s53,1.0
2019-03-30,s54,0.0
2019-03-30,s55,304.0
2019-03-30,s56,0.0
2019-03-31,s01,0.0
2019-03-31,s02,0.0
2019-03-31,s03,0.0
2019-03-31,s04,0.0
2019-03-31,s05,27.0
2019-03-31,s06,979.0
2019-03-31,s07,6.0
2019-03-31,s08,0.0
2019-03-31,s10,1.0
2019-03-31,s11,1331.0
2019-03-31,s12,6.0
2019-03-31,s13,0.0
2019-03-31,s14,137.0
2019-03-31,s15,2.0
2019-03-31,s16,0.0
2019-03-31,s17,0.0
2019-03-31,s19,0.0
2019-03-31,s20,6.0
2019-03-31,s21,1137.0
2019-03-31,s22,109.0
2019-03-31,s23,473.0
2019-03-31,s24,266.0
2019-03-31,s26,0.0
2019-03-31,s27,0.0
2019-03-31,s28,383.0
2019-03-31,s29,1335.0
2019-03-31,s30,1060.0
2019-03-31,s31,0.0
2019-03-31,s32,1.0
2019-03-31,s33,1.0
2019-03-31,s35,0.0
2019-03-31,s36,225.0
2019-03-31,s37,6.0
2019-03-31,s38,0.0
2019-03-31,s39,1.0
2019-03-31,s40,1.0
2019-03-31,s41,0.0
2019-03-31,s42,11.0
2019-03-31,s43,2.0
2019-03-31,s44,2.0
2019-03-31,s45,7.0
2019-03-31,s46,0.0
2019-03-31,s47,1.0
2019-03-31,s48,0.0
2019-03-31,s49,367.0
2019-03-31,s50,0.0
2019-03-31,s53,0.0
2019-03-31,s54,0.0
2019-03-31,s55,379.0
2019-03-31,s56,85.0
2019-04-01,s01,1.0
2019-04-01,s02,0.0
2019-04-01,s03,0.0
2019-04-01,s04,0.0
2019-04-01,s05,37.0
2019-04-01,s06,1369.0
2019-04-01,s07,16.0
2019-04-01,s08,0.0
2019-04-01,s10,3.0
2019-04-01,s11,1623.0
2019-04-01,s12,21.0
2019-04-01,s13,0.0
2019-04-01,s14,171.0
2019-04-01,s15,1.0
2019-04-01,s16,1.0
2019-04-01,s17,3.0
2019-04-01,s19,0.0
2019-04-01,s20,7.0
2019-04-01,s21,5869.0
2019-04-01,s22,571.0
2019-04-01,s23,660.0
2019-04-01,s24,317.0
2019-04-01,s26,0.0
2019-04-01,s27,0.0
2019-04-01,s28,405.0
2019-04-01,s29,1623.0
2019-04-01,s30,1484.0
2019-04-01,s31,0.0
2019-04-01,s32,0.0
2019-04-01,s33,3.0
2019-04-01,s35,1.0
2019-04-01,s36,248.0
2019-04-01,s37,42.0
2019-04-01,s38,1.0
2019-04-01,s39,3.0
2019-04-01,s40,0.0
2019-04-01,s41,0.0
2019-04-01,s42,105.0
2019-04-01,s43,3.0
2019-04-01,s44,1.0
2019-04-01,s45,10.0
2019-04-01,s46,0.0
2019-04-01,s47,1.0
2019-04-01,s48,0.0
2019-04-01,s49,509.0
2019-04-01,s50,1.0
2019-04-01,s53,2.0
2019-04-01,s54,1.0
2019-04-01,s55,462.0
2019-04-01,s56,408.0
2019-04-02,s01,0.0
2019-04-02,s02,0.0
2019-04-02,s03,0.0
2019-04-02,s04,0.0
2019-04-02,s05,27.0
2019-04-02,s06,1581.0
2019-04-02,s07,16.0
2019-04-02,s08,0.0
2019-04-02,s10,2.0
2019-04-02,s11,1689.0
2019-04-02,s12,19.0
2019-04-02,s13,0.0
2019-04-02,s14,189.0
2019-04-02,s15,2.0
2019-04-02,s16,0.0
2019-04-02,s17,5.0
2019-04-02,s19,0.0
2019-04-02,s20,10.0
2019-04-02,s21,5594.0
2019-04-02,s22,594.0
2019-04-02,s23,617.0
2019-04-02,s24,308.0
2019-04-02,s26,0.0
2019-04-02,s27,0.0
2019-04-02,s28,424.0
2019-04-02,s29,1692.0
2019-04-02,s30,1441.0
2019-04-02,s31,0.0
2019-04-02,s32,2.0
2019-04-02,s33,3.0
2019-04-02,s35,0.0
2019-04-02,s36,226.0
2019-04-02,s37,43.0
2019-04-02,s38,0.0
2019-04-02,s39,3.0
2019-04-02,s40,0.0
2019-04-02,s41,0.0
2019-04-02,s42,72.0
2019-04-02,s43,1.0
2019-04-02,s44,0.0
2019-04-02,s45,8.0
2019-04-02,s46,0.0
2019-04-02,s47,0.0
2019-04-02,s48,0.0
2019-04-02,s49,548.0
2019-04-02,s50,1.0
2019-04-02,s53,0.0
2019-04-02,s54,0.0
2019-04-02,s55,424.0
2019-04-02,s56,353.0
2019-04-03,s01,0.0
2019-04-03,s02,0.0
2019-04-03,s03,1.0
2019-04-03,s04,0.0
2019-04-03,s05,78.0
2019-04-03,s06,1727.0
2019-04-03,s07,9.0
2019-04-03,s08,0.0
2019-04-03,s10,6.0
2019-04-03,s11,1723.0
2019-04-03,s12,7.0
2019-04-03,s13,0.0
2019-04-03,s14,206.0
2019-04-03,s15,0.0
2019-04-03,s16,0.0
2019-04-03,s17,2.0
2019-04-03,s19,0.0
2019-04-03,s20,5.0
2019-04-03,s21,5423.0
2019-04-03,s22,471.0
2019-04-03,s23,575.0
2019-04-03,s24,264.0
2019-04-03,s26,0.0
2019-04-03,s27,0.0
2019-04-03,s28,371.0
2019-04-03,s29,1725.0
2019-04-03,s30,1458.0
2019-04-03,s31,0.0
2019-04-03,s32,2.0
2019-04-03,s33,2.0
2019-04-03,s35,0.0
2019-04-03,s36,235.0
2019-04-03,s37,37.0
2019-04-03,s38,1.0
2019-04-03,s39,5.0
2019-04-03,s40,0.0
2019-04-03,s41,0.0
2019-04-03,s42,75.0
2019-04-03,s43,5.0
2019-04-03,s44,0.0
2019-04-03,s45,20.0
2019-04-03,s46,0.0
2019-04-03,s47,1.0
2019-04-03,s48,0.0
2019-04-03,s49,491.0
2019-04-03,s50,1.0
2019-04-03,s53,0.0
2019-04-03,s54,0.0
2019-04-03,s55,402.0
2019-04-03,s56,384.0
2019-04-04,s01,0.0
2019-04-04,s02,0.0
2019-04-04,s03,1.0
2019-04-04,s04,0.0
2019-04-04,s05,49.0
2019-04-04,s06,1960.0
2019-04-04,s07,10.0
2019-04-04,s08,0.0
2019-04-04,s10,1.0
2019-04-04,s11,1478.0
2019-04-04,s12,13.0
2019-04-04,s13,0.0
2019-04-04,s14,187.0
2019-04-04,s15,3.0
2019-04-04,s16,0.0
2019-04-04,s17,2.0
2019-04-04,s19,0.0
2019-04-04,s20,7.0
2019-04-04,s21,5510.0
2019-04-04,s22,477.0
2019-04-04,s23,531.0
2019-04-04,s24,276.0
2019-04-04,s26,0.0
2019-04-04,s27,0.0
2019-04-04,s28,436.0
2019-04-04,s29,1478.0
2019-04-04,s30,1339.0
2019-04-04,s31,0.0
2019-04-04,s32,7.0
2019-04-04,s33,1.0
2019-04-04,s35,0.0
2019-04-04,s36,205.0
2019-04-04,s37,32.0
2019-04-04,s38,1.0
2019-04-04,s39,1.0
2019-04-04,s40,2.0
2019-04-04,s41,0.0
2019-04-04,s42,80.0
2019-04-04,s43,11.0
2019-04-04,s44,0.0
2019-04-04,s45,28.0
2019-04-04,s46,0.0
2019-04-04,s47,0.0
2019-04-04,s48,0.0
2019-04-04,s49,491.0
2019-04-04,s50,0.0
2019-04-04,s53,0.0
2019-04-04,s54,0.0
2019-04-04,s55,451.0
2019-04-04,s56,389.0
2019-04-05,s01,0.0
2019-04-05,s02,0.0
2019-04-05,s03,0.0
2019-04-05,s04,0.0
2019-04-05,s05,34.0
2019-04-05,s06,1713.0
2019-04-05,s07,16.0
2019-04-05,s08,0.0
2019-04-05,s10,2.0
2019-04-05,s11,1349.0
2019-04-05,s12,11.0
2019-04-05,s13,0.0
2019-04-05,s14,199.0
2019-04-05,s15,2.0
2019-04-05,s16,0.0
2019-04-05,s17,3.0
2019-04-05,s19,0.0
2019-04-05,s20,12.0
2019-04-05,s21,4799.0
2019-04-05,s22,497.0
2019-04-05,s23,458.0
2019-04-05,s24,257.0
2019-04-05,s26,0.0
2019-04-05,s27,0.0
2019-04-05,s28,415.0
2019-04-05,s29,1352.0
2019-04-05,s30,1326.0
2019-04-05,s31,0.0
2019-04-05,s32,8.0
2019-04-05,s33,0.0
2019-04-05,s35,0.0
2019-04-05,s36,194.0
2019-04-05,s37,35.0
2019-04-05,s38,1.0
2019-04-05,s39,2.0
2019-04-05,s40,0.0
2019-04-05,s41,0.0
2019-04-05,s42,87.0
2019-04-05,s43,5.0
2019-04-05,s44,1.0
2019-04-05,s45,9.0
2019-04-05,s46,0.0
2019-04-05,s47,0.0
2019-04-05,s48,0.0
2019-04-05,s49,401.0
2019-04-05,s50,0.0
2019-04-05,s53,2.0
2019-04-05,s54,1.0
2019-04-05,s55,366.0
2019-04-05,s56,341.0
2019-04-06,s01,0.0
2019-04-06,s02,0.0
2019-04-06,s03,0.0
2019-04-06,s04,0.0
2019-04-06,s05,31.0
2019-04-06,s06,1295.0
2019-04-06,s07,9.0
2019-04-06,s08,0.0
2019-04-06,s10,1.0
2019-04-06,s11,1073.0
2019-04-06,s12,14.0
2019-04-06,s13,0.0
2019-04-06,s14,161.0
2019-04-06,s15,0.0
2019-04-06,s16,0.0
2019-04-06,s17,3.0
2019-04-06,s19,0.0
2019-04-06,s20,6.0
2019-04-06,s21,4418.0
2019-04-06,s22,396.0
2019-04-06,s23,432.0
2019-04-06,s24,258.0
2019-04-06,s26,0.0
2019-04-06,s27,0.0
2019-04-06,s28,357.0
2019-04-06,s29,1070.0
2019-04-06,s30,1094.0
2019-04-06,s31,0.0
2019-04-06,s32,1.0
2019-04-06,s33,0.0
2019-04-06,s35,0.0
2019-04-06,s36,162.0
2019-04-06,s37,27.0
2019-04-06,s38,1.0
2019-04-06,s39,3.0
2019-04-06,s40,0.0
2019-04-06,s41,0.0
2019-04-06,s42,75.0
2019-04-06,s43,1.0
2019-04-06,s44,0.0
2019-04-06,s45,11.0
2019-04-06,s46,0.0
2019-04-06,s47,0.0
2019-04-06,s48,0.0
2019-04-06,s49,344.0
2019-04-06,s50,0.0
2019-04-06,s53,0.0
2019-04-06,s54,0.0
2019-04-06,s55,341.0
2019-04-06,s56,320.0
2019-04-07,s01,0.0
2019-04-07,s02,0.0
2019-04-07,s03,1.0
2019-04-07,s04,0.0
2019-04-07,s05,21.0
2019-04-07,s06,1209.0
2019-04-07,s07,9.0
2019-04-07,s08,0.0
2019-04-07,s10,1.0
2019-04-07,s11,1163.0
2019-04-07,s12,5.0
2019-04-07,s13,0.0
2019-04-07,s14,180.0
2019-04-07,s15,4.0
2019-04-07,s16,0.0
2019-04-07,s17,0.0
2019-04-07,s19,0.0
2019-04-07,s20,3.0
2019-04-07,s21,4892.0
2019-04-07,s22,430.0
2019-04-07,s23,466.0
2019-04-07,s24,303.0
2019-04-07,s26,0.0
2019-04-07,s27,0.0
2019-04-07,s28,382.0
2019-04-07,s29,1163.0
2019-04-07,s30,1288.0
2019-04-07,s31,0.0
2019-04-07,s32,1.0
2019-04-07,s33,1.0
2019-04-07,s35,0.0
2019-04-07,s36,183.0
2019-04-07,s37,28.0
2019-04-07,s38,0.0
2019-04-07,s39,1.0
2019-04-07,s40,0.0
2019-04-07,s41,0.0
2019-04-07,s42,81.0
2019-04-07,s43,9.0
2019-04-07,s44,0.0
2019-04-07,s45,16.0
2019-04-07,s46,0.0
2019-04-07,s47,0.0
2019-04-07,s48,0.0
2019-04-07,s49,314.0
2019-04-07,s50,1.0
2019-04-07,s53,0.0
2019-04-07,s54,0.0
2019-04-07,s55,345.0
2019-04-07,s56,369.0
2019-04-08,s01,0.0
2019-04-08,s02,0.0
2019-04-08,s03,0.0
2019-04-08,s04,0.0
2019-04-08,s05,41.0
2019-04-08,s06,1321.0
2019-04-08,s07,11.0
2019-04-08,s08,0.0
2019-04-08,s10,1.0
2019-04-08,s11,1445.0
2019-04-08,s12,14.0
2019-04-08,s13,0.0
2019-04-08,s14,213.0
2019-04-08,s15,2.0
2019-04-08,s16,0.0
2019-04-08,s17,4.0
2019-04-08,s19,0.0
2019-04-08,s20,8.0
2019-04-08,s21,5755.0
2019-04-08,s22,565.0
2019-04-08,s23,660.0
2019-04-08,s24,333.0
2019-04-08,s26,0.0
2019-04-08,s27,0.0
2019-04-08,s28,457.0
2019-04-08,s29,1442.0
2019-04-08,s30,1856.0
2019-04-08,s31,0.0
2019-04-08,s32,4.0
2019-04-08,s33,1.0
2019-04-08,s35,7.0
2019-04-08,s36,228.0
2019-04-08,s37,36.0
2019-04-08,s38,0.0
2019-04-08,s39,0.0
2019-04-08,s40,0.0
2019-04-08,s41,0.0
2019-04-08,s42,147.0
2019-04-08,s43,5.0
2019-04-08,s44,0.0
2019-04-08,s45,13.0
2019-04-08,s46,0.0
2019-04-08,s47,0.0
2019-04-08,s48,0.0
2019-04-08,s49,535.0
2019-04-08,s50,0.0
2019-04-08,s53,5.0
2019-04-08,s54,2.0
2019-04-08,s55,465.0
2019-04-08,s56,407.0
2019-04-09,s01,0.0
2019-04-09,s02,0.0
2019-04-09,s03,0.0
2019-04-09,s04,0.0
2019-04-09,s05,37.0
2019-04-09,s06,1252.0
2019-04-09,s07,17.0
2019-04-09,s08,0.0
2019-04-09,s10,4.0
2019-04-09,s11,1621.0
2019-04-09,s12,20.0
2019-04-09,s13,0.0
2019-04-09,s14,182.0
2019-04-09,s15,3.0
2019-04-09,s16,0.0
2019-04-09,s17,0.0
2019-04-09,s19,0.0
2019-04-09,s20,9.0
2019-04-09,s21,4999.0
2019-04-09,s22,665.0
2019-04-09,s23,531.0
2019-04-09,s24,337.0
2019-04-09,s26,0.0
2019-04-09,s27,0.0
2019-04-09,s28,405.0
2019-04-09,s29,1623.0
2019-04-09,s30,2269.0
2019-04-09,s31,0.0
2019-04-09,s32,0.0
2019-04-09,s33,1.0
2019-04-09,s35,4.0
2019-04-09,s36,242.0
2019-04-09,s37,40.0
2019-04-09,s38,1.0
2019-04-09,s39,1.0
2019-04-09,s40,0.0
2019-04-09,s41,0.0
2019-04-09,s42,115.0
2019-04-09,s43,5.0
2019-04-09,s44,0.0
2019-04-09,s45,8.0
2019-04-09,s46,0.0
2019-04-09,s47,0.0
2019-04-09,s48,0.0
2019-04-09,s49,597.0
2019-04-09,s50,0.0
2019-04-09,s53,4.0
2019-04-09,s54,0.0
2019-04-09,s55,498.0
2019-04-09,s56,364.0
2019-04-10,s01,0.0
2019-04-10,s02,0.0
2019-04-10,s03,0.0
2019-04-10,s04,0.0
2019-04-10,s05,40.0
2019-04-10,s06,1291.0
2019-04-10,s07,15.0
2019-04-10,s08,0.0
2019-04-10,s10,2.0
2019-04-10,s11,1584.0
2019-04-10,s12,13.0
2019-04-10,s13,0.0
2019-04-10,s14,175.0
2019-04-10,s15,4.0
2019-04-10,s16,0.0
2019-04-10,s17,3.0
2019-04-10,s19,0.0
2019-04-10,s20,11.0
2019-04-10,s21,5354.0
2019-04-10,s22,523.0
2019-04-10,s23,531.0
2019-04-10,s24,303.0
2019-04-10,s26,0.0
2019-04-10,s27,0.0
2019-04-10,s28,385.0
2019-04-10,s29,1580.0
2019-04-10,s30,2704.0
2019-04-10,s31,0.0
2019-04-10,s32,0.0
2019-04-10,s33,6.0
2019-04-10,s35,2.0
2019-04-10,s36,204.0
2019-04-10,s37,42.0
2019-04-10,s38,0.0
2019-04-10,s39,1.0
2019-04-10,s40,0.0
2019-04-10,s41,0.0
2019-04-10,s42,117.0
2019-04-10,s43,5.0
2019-04-10,s44,0.0
2019-04-10,s45,7.0
2019-04-10,s46,0.0
2019-04-10,s47,0.0
2019-04-10,s48,0.0
2019-04-10,s49,562.0
2019-04-10,s50,5.0
2019-04-10,s53,2.0
2019-04-10,s54,0.0
2019-04-10,s55,471.0
2019-04-10,s56,351.0
2019-04-11,s01,0.0
2019-04-11,s02,0.0
2019-04-11,s03,0.0
2019-04-11,s04,0.0
2019-04-11,s05,47.0
2019-04-11,s06,1368.0
2019-04-11,s07,11.0
2019-04-11,s08,0.0
2019-04-11,s10,3.0
2019-04-11,s11,1396.0
2019-04-11,s12,21.0
2019-04-11,s13,0.0
2019-04-11,s14,191.0
2019-04-11,s15,1.0
2019-04-11,s16,0.0
2019-04-11,s17,2.0
2019-04-11,s19,0.0
2019-04-11,s20,7.0
2019-04-11,s21,5389.0
2019-04-11,s22,461.0
2019-04-11,s23,489.0
2019-04-11,s24,292.0
2019-04-11,s26,0.0
2019-04-11,s27,0.0
2019-04-11,s28,395.0
2019-04-11,s29,1395.0
2019-04-11,s30,1616.0
2019-04-11,s31,0.0
2019-04-11,s32,2.0
2019-04-11,s33,1.0
2019-04-11,s35,1.0
2019-04-11,s36,232.0
2019-04-11,s37,38.0
2019-04-11,s38,2.0
2019-04-11,s39,6.0
2019-04-11,s40,0.0
2019-04-11,s41,0.0
2019-04-11,s42,95.0
2019-04-11,s43,6.0
2019-04-11,s44,0.0
2019-04-11,s45,7.0
2019-04-11,s46,0.0
2019-04-11,s47,0.0
2019-04-11,s48,0.0
2019-04-11,s49,434.0
2019-04-11,s50,1.0
2019-04-11,s53,2.0
2019-04-11,s54,0.0
2019-04-11,s55,408.0
2019-04-11,s56,397.0
2019-04-12,s01,0.0
2019-04-12,s02,0.0
2019-04-12,s03,0.0
2019-04-12,s04,0.0
2019-04-12,s05,39.0
2019-04-12,s06,1585.0
2019-04-12,s07,18.0
2019-04-12,s08,1.0
2019-04-12,s10,3.0
2019-04-12,s11,1464.0
2019-04-12,s12,10.0
2019-04-12,s13,1.0
2019-04-12,s14,186.0
2019-04-12,s15,1.0
2019-04-12,s16,0.0
2019-04-12,s17,1.0
2019-04-12,s19,0.0
2019-04-12,s20,9.0
2019-04-12,s21,5005.0
2019-04-12,s22,426.0
2019-04-12,s23,432.0
2019-04-12,s24,257.0
2019-04-12,s26,0.0
2019-04-12,s27,0.0
2019-04-12,s28,315.0
2019-04-12,s29,1467.0
2019-04-12,s30,1448.0
2019-04-12,s31,0.0
2019-04-12,s32,2.0
2019-04-12,s33,10.0
2019-04-12,s35,0.0
2019-04-12,s36,198.0
2019-04-12,s37,52.0
2019-04-12,s38,0.0
2019-04-12,s39,3.0
2019-04-12,s40,0.0
2019-04-12,s41,0.0
2019-04-12,s42,74.0
2019-04-12,s43,9.0
2019-04-12,s44,0.0
2019-04-12,s45,1.0
2019-04-12,s46,0.0
2019-04-12,s47,0.0
2019-04-12,s48,0.0
2019-04-12,s49,401.0
2019-04-12,s50,1.0
2019-04-12,s53,0.0
2019-04-12,s54,0.0
2019-04-12,s55,365.0
2019-04-12,s56,384.0
2019-04-13,s01,0.0
2019-04-13,s02,0.0
2019-04-13,s03,0.0
2019-04-13,s04,0.0
2019-04-13,s05,27.0
2019-04-13,s06,1268.0
2019-04-13,s07,12.0
2019-04-13,s08,1.0
2019-04-13,s10,2.0
2019-04-13,s11,1185.0
2019-04-13,s12,15.0
2019-04-13,s13,1.0
2019-04-13,s14,165.0
2019-04-13,s15,0.0
2019-04-13,s16,0.0
2019-04-13,s17,0.0
2019-04-13,s19,0.0
2019-04-13,s20,5.0
2019-04-13,s21,4661.0
2019-04-13,s22,403.0
2019-04-13,s23,453.0
2019-04-13,s24,260.0
2019-04-13,s26,0.0
2019-04-13,s27,0.0
2019-04-13,s28,300.0
2019-04-13,s29,1184.0
2019-04-13,s30,1060.0
2019-04-13,s31,0.0
2019-04-13,s32,1.0
2019-04-13,s33,0.0
2019-04-13,s35,0.0
2019-04-13,s36,178.0
2019-04-13,s37,15.0
2019-04-13,s38,0.0
2019-04-13,s39,1.0
2019-04-13,s40,0.0
2019-04-13,s41,0.0
2019-04-13,s42,61.0
2019-04-13,s43,1.0
2019-04-13,s44,1.0
2019-04-13,s45,10.0
2019-04-13,s46,0.0
2019-04-13,s47,0.0
2019-04-13,s48,0.0
2019-04-13,s49,308.0
2019-04-13,s50,0.0
2019-04-13,s53,0.0
2019-04-13,s54,0.0
2019-04-13,s55,325.0
2019-04-13,s56,368.0
2019-04-14,s01,0.0
2019-04-14,s02,0.0
2019-04-14,s03,0.0
2019-04-14,s04,0.0
2019-04-14,s05,29.0
2019-04-14,s06,1126.0
2019-04-14,s07,21.0
2019-04-14,s08,0.0
2019-04-14,s10,3.0
2019-04-14,s11,1272.0
2019-04-14,s12,12.0
2019-04-14,s13,0.0
2019-04-14,s14,180.0
2019-04-14,s15,3.0
2019-04-14,s16,0.0
2019-04-14,s17,1.0
2019-04-14,s19,0.0
2019-04-14,s20,8.0
2019-04-14,s21,5155.0
2019-04-14,s22,422.0
2019-04-14,s23,506.0
2019-04-14,s24,290.0
2019-04-14,s26,0.0
2019-04-14,s27,0.0
2019-04-14,s28,388.0
2019-04-14,s29,1273.0
2019-04-14,s30,1040.0
2019-04-14,s31,0.0
2019-04-14,s32,1.0
2019-04-14,s33,1.0
2019-04-14,s35,1.0
2019-04-14,s36,188.0
2019-04-14,s37,30.0
2019-04-14,s38,2.0
2019-04-14,s39,3.0
2019-04-14,s40,0.0
2019-04-14,s41,0.0
2019-04-14,s42,91.0
2019-04-14,s43,4.0
2019-04-14,s44,0.0
2019-04-14,s45,7.0
2019-04-14,s46,0.0
2019-04-14,s47,0.0
2019-04-14,s48,0.0
2019-04-14,s49,385.0
2019-04-14,s50,0.0
2019-04-14,s53,0.0
2019-04-14,s54,0.0
2019-04-14,s55,359.0
2019-04-14,s56,416.0
2019-04-15,s01,0.0
2019-04-15,s02,0.0
2019-04-15,s03,2.0
2019-04-15,s04,0.0
2019-04-15,s05,32.0
2019-04-15,s06,1345.0
2019-04-15,s07,9.0
2019-04-15,s08,2.0
2019-04-15,s10,1.0
2019-04-15,s11,1617.0
2019-04-15,s12,9.0
2019-04-15,s13,1.0
2019-04-15,s14,154.0
2019-04-15,s15,5.0
2019-04-15,s16,1.0
2019-04-15,s17,2.0
2019-04-15,s19,0.0
2019-04-15,s20,7.0
2019-04-15,s21,5927.0
2019-04-15,s22,577.0
2019-04-15,s23,697.0
2019-04-15,s24,322.0
2019-04-15,s26,0.0
2019-04-15,s27,0.0
2019-04-15,s28,391.0
2019-04-15,s29,1617.0
2019-04-15,s30,1495.0
2019-04-15,s31,0.0
2019-04-15,s32,2.0
2019-04-15,s33,2.0
2019-04-15,s35,0.0
2019-04-15,s36,224.0
2019-04-15,s37,32.0
2019-04-15,s38,0.0
2019-04-15,s39,4.0
2019-04-15,s40,0.0
2019-04-15,s41,0.0
2019-04-15,s42,101.0
2019-04-15,s43,3.0
2019-04-15,s44,0.0
2019-04-15,s45,17.0
2019-04-15,s46,0.0
2019-04-15,s47,0.0
2019-04-15,s48,0.0
2019-04-15,s49,443.0
2019-04-15,s50,0.0
2019-04-15,s53,3.0
2019-04-15,s54,0.0
2019-04-15,s55,481.0
2019-04-15,s56,332.0
2019-04-16,s01,0.0
2019-04-16,s02,0.0
2019-04-16,s03,0.0
2019-04-16,s04,0.0
2019-04-16,s05,46.0
2019-04-16,s06,1408.0
2019-04-16,s07,9.0
2019-04-16,s08,0.0
2019-04-16,s10,1.0
2019-04-16,s11,1704.0
2019-04-16,s12,16.0
2019-04-16,s13,0.0
2019-04-16,s14,188.0
2019-04-16,s15,2.0
2019-04-16,s16,0.0
2019-04-16,s17,0.0
2019-04-16,s19,0.0
2019-04-16,s20,16.0
2019-04-16,s21,5345.0
2019-04-16,s22,589.0
2019-04-16,s23,581.0
2019-04-16,s24,310.0
2019-04-16,s26,0.0
2019-04-16,s27,0.0
2019-04-16,s28,383.0
2019-04-16,s29,1703.0
2019-04-16,s30,1683.0
2019-04-16,s31,0.0
2019-04-16,s32,2.0
2019-04-16,s33,2.0
2019-04-16,s35,0.0
2019-04-16,s36,230.0
2019-04-16,s37,37.0
2019-04-16,s38,8.0
2019-04-16,s39,4.0
2019-04-16,s40,0.0
2019-04-16,s41,0.0
2019-04-16,s42,135.0
2019-04-16,s43,6.0
2019-04-16,s44,0.0
2019-04-16,s45,18.0
2019-04-16,s46,0.0
2019-04-16,s47,0.0
2019-04-16,s48,0.0
2019-04-16,s49,433.0
2019-04-16,s50,0.0
2019-04-16,s53,1.0
2019-04-16,s54,1.0
2019-04-16,s55,471.0
2019-04-16,s56,374.0
2019-04-17,s01,0.0
2019-04-17,s02,0.0
2019-04-17,s03,0.0
2019-04-17,s04,0.0
2019-04-17,s05,44.0
2019-04-17,s06,1429.0
2019-04-17,s07,17.0
2019-04-17,s08,0.0
2019-04-17,s10,2.0
2019-04-17,s11,1482.0
2019-04-17,s12,15.0
2019-04-17,s13,0.0
2019-04-17,s14,172.0
2019-04-17,s15,1.0
2019-04-17,s16,0.0
2019-04-17,s17,6.0
2019-04-17,s19,0.0
2019-04-17,s20,16.0
2019-04-17,s21,4983.0
2019-04-17,s22,516.0
2019-04-17,s23,530.0
2019-04-17,s24,293.0
2019-04-17,s26,0.0
2019-04-17,s27,0.0
2019-04-17,s28,400.0
2019-04-17,s29,1485.0
2019-04-17,s30,1465.0
2019-04-17,s31,0.0
2019-04-17,s32,2.0
2019-04-17,s33,3.0
2019-04-17,s35,0.0
2019-04-17,s36,170.0
2019-04-17,s37,35.0
2019-04-17,s38,0.0
2019-04-17,s39,1.0
2019-04-17,s40,0.0
2019-04-17,s41,0.0
2019-04-17,s42,98.0
2019-04-17,s43,5.0
2019-04-17,s44,0.0
2019-04-17,s45,15.0
2019-04-17,s46,0.0
2019-04-17,s47,0.0
2019-04-17,s48,0.0
2019-04-17,s49,386.0
2019-04-17,s50,0.0
2019-04-17,s53,0.0
2019-04-17,s54,0.0
2019-04-17,s55,442.0
2019-04-17,s56,361.0
2019-04-18,s01,0.0
2019-04-18,s02,0.0
2019-04-18,s03,0.0
2019-04-18,s04,0.0
2019-04-18,s05,28.0
2019-04-18,s06,1209.0
2019-04-18,s07,12.0
2019-04-18,s08,0.0
2019-04-18,s10,2.0
2019-04-18,s11,1453.0
2019-04-18,s12,11.0
2019-04-18,s13,0.0
2019-04-18,s14,149.0
2019-04-18,s15,2.0
2019-04-18,s16,0.0
2019-04-18,s17,1.0
2019-04-18,s19,0.0
2019-04-18,s20,18.0
2019-04-18,s21,4661.0
2019-04-18,s22,533.0
2019-04-18,s23,462.0
2019-04-18,s24,241.0
2019-04-18,s26,0.0
2019-04-18,s27,0.0
2019-04-18,s28,307.0
2019-04-18,s29,1453.0
2019-04-18,s30,1318.0
2019-04-18,s31,0.0
2019-04-18,s32,1.0
2019-04-18,s33,0.0
2019-04-18,s35,1.0
2019-04-18,s36,182.0
2019-04-18,s37,50.0
2019-04-18,s38,0.0
2019-04-18,s39,3.0
2019-04-18,s40,1.0
2019-04-18,s41,0.0
2019-04-18,s42,70.0
2019-04-18,s43,2.0
2019-04-18,s44,0.0
2019-04-18,s45,13.0
2019-04-18,s46,0.0
2019-04-18,s47,0.0
2019-04-18,s48,0.0
2019-04-18,s49,421.0
2019-04-18,s50,0.0
2019-04-18,s53,0.0
2019-04-18,s54,0.0
2019-04-18,s55,423.0
2019-04-18,s56,349.0
2019-04-19,s01,0.0
2019-04-19,s02,0.0
2019-04-19,s03,0.0
2019-04-19,s04,0.0
2019-04-19,s05,24.0
2019-04-19,s06,851.0
2019-04-19,s07,7.0
2019-04-19,s08,0.0
