epoch,Training Loss,Test Loss,Test Accur.,Test False Pos.,Test False Neg.,Test Precision,Test Recall,Test F1,Training Time,Test Time
1,0.29318500448353946,0.2603438232950866,0.9062857142857144,0.31759656652360513,0.06398640996602492,0.6824034334763949,0.9142721320122557,0.7815018348151478,0:04:06,0:00:08
2,0.20694831936999497,0.3142171423677355,0.9027857142857143,0.358695652173913,0.05513639001741149,0.6413043478260869,0.9208311820067575,0.7560586509391515,0:04:05,0:00:08
